Taxon,Cluster
22841_3#52,8
15531_2#48,8
28177_3#116,8
18090_1#97,8
14913_6#13,8
17966_5#178,8
31919_2#107,8
24861_1#184,8
31919_2#281,8
14520_6#89,8
7622_2#19,8
9221_5#58,8
14410_6#84,8
24936_1#17,8
15731_8#70,8
15682_4#34,8
9262_3#12,8
17428_8#163,8
17794_8#70,8
31919_2#366,8
15873_6#33,8
12837_1#45,8
23733_1#125,8
6593_5#17,8
21999_7#174,8
7011_4#16,8
25052_8#3,8
15995_2#68,8
20402_4#47,8
17870_7#51,8
15873_6#65,8
17794_7#78,8
32036_8#311,8
11658_2#93,8
21999_8#120,8
14936_5#40,8
22276_1#141,8
22841_4#97,8
31958_2#74,8
9221_5#37,8
17966_5#127,8
25580_7#57,8
15378_2#5,8
14673_4#60,8
17870_7#117,8
7038_8#37,8
15841_5#61,8
24861_1#18,8
24861_1#83,8
20402_4#147,8
14412_1#18,8
15940_1#24,8
19341_3#64,8
14936_6#46,8
15841_2#48,8
14520_6#50,8
32139_3#218,8
31919_2#339,8
19341_2#43,8
6631_7#21,8
6730_1#14,8
24861_1#33,8
19341_2#58,8
21127_1#12,8
15841_5#6,8
21999_8#171,8
15940_7#74,8
14410_8#70,8
14673_3#36,8
21946_6#334,8
22984_8#13,8
31664_1#38,8
8016_3#68,8
14410_8#86,8
12299_1#60,8
12837_2#81,8
18456_1#173,8
7038_8#43,8
17794_8#120,8
16453_2#65,8
13415_4#25,8
22841_3#96,8
15841_4#51,8
21127_2#70,8
14412_1#90,8
15841_3#26,8
13710_1#63,8
29102_1#56,8
9221_4#12,8
12291_6#7,8
16399_7#41,8
16399_8#44,8
32036_8#242,8
14936_6#49,8
28042_2#321,8
32036_8#101,8
14566_4#51,8
21127_2#184,8
6512_5#15,8
23733_1#128,8
19341_3#32,8
14936_4#58,8
16453_3#62,8
27119_1#203,8
32139_2#196,8
14723_1#69,8
9262_4#92,8
7622_5#56,8
13415_8#42,8
21485_1#164,8
15873_2#62,8
22841_1#23,8
6983_4#96,8
13414_2#9,8
14937_1#50,8
9221_5#51,8
17059_6#89,8
15731_8#73,8
17870_7#41,8
22841_3#161,8
15940_7#30,8
28516_1#211,8
15940_1#22,8
17966_5#137,8
14520_6#92,8
22667_8#29,8
29330_2#195,8
14673_4#36,8
21999_8#50,8
14913_4#33,8
15873_1#43,8
31958_2#48,8
18456_1#62,8
28420_2#202,8
14410_7#42,8
23164_8#83,8
32139_3#352,8
24820_2#298,8
17059_6#61,8
19646_1#127,8
28516_1#99,8
15873_5#9,8
28042_2#112,8
3850_6#10,8
18090_1#90,8
19341_1#143,8
7054_5#5,8
17150_6#28,8
17138_4#71,8
9221_3#71,8
15873_6#84,8
28516_1#210,8
7004_3#25,8
15682_3#63,8
22667_8#52,8
14936_6#61,8
21999_8#167,8
16453_2#72,8
20402_4#20,8
17794_7#162,8
14555_3#54,8
23733_1#114,8
11893_1#86,8
13414_3#64,8
14913_4#84,8
14913_3#61,8
23164_8#131,8
31588_4#181,8
21999_8#93,8
32139_3#338,8
28042_2#50,8
13415_7#93,8
15531_4#44,8
28177_3#79,8
21127_1#143,8
12290_2#31,8
15531_3#75,8
32139_2#87,8
14412_1#27,8
17150_4#38,8
32820_2#308,8
14410_7#23,8
32036_8#287,8
17059_8#76,8
6925_7#23,8
15873_8#29,8
12837_3#60,8
23584_8#60,8
24861_1#177,8
14673_4#29,8
19341_2#181,8
13224_7#31,8
17794_7#157,8
32139_3#1,8
9221_5#49,8
6972_7#54,8
28420_2#72,8
14257_1#34,8
17150_6#8,8
31588_4#45,8
28042_2#265,8
16399_6#48,8
32820_2#236,8
31664_1#240,8
13414_8#5,8
14913_7#49,8
17966_5#169,8
28516_1#129,8
32036_8#364,8
13415_5#46,8
6972_8#96,8
14936_4#50,8
31958_2#165,8
9262_4#91,8
16453_2#48,8
13414_1#37,8
21127_2#169,8
13415_5#81,8
17870_7#44,8
17175_8#44,8
6999_2#3,8
32139_3#9,8
23164_8#92,8
31958_2#236,8
15873_6#48,8
23733_1#113,8
9262_4#54,8
14936_6#79,8
22276_1#59,8
6736_6#19,8
22335_7#91,8
28042_2#46,8
19183_3#133,8
6930_7#4,8
9221_4#18,8
14566_4#50,8
21127_1#110,8
20402_4#16,8
17966_5#1,8
4995_5#6,8
17059_6#14,8
19084_8#106,8
32036_8#39,8
13414_8#51,8
15873_6#45,8
24371_8#129,8
24861_1#42,8
17059_8#46,8
29330_2#181,8
32139_2#29,8
8016_3#53,8
14324_6#53,8
9221_5#50,8
23164_8#86,8
14723_3#81,8
15940_7#37,8
31958_2#89,8
28177_3#144,8
15873_5#12,8
28516_1#325,8
28516_1#374,8
22667_8#34,8
28516_1#339,8
15940_6#77,8
14913_6#34,8
32139_2#92,9
15608_4#43,9
4069_2#5,9
11861_4#51,9
6515_8#14,9
15608_2#36,9
16043_2#63,9
23430_2#114,9
4021_5#2,9
18090_2#96,9
23430_3#169,9
24977_8#75,9
14673_4#3,9
15608_2#81,9
14723_3#24,9
32139_7#23,9
32139_7#292,9
4311_6#10,9
8016_3#72,9
6437_2#17,9
24775_1#196,9
24820_2#215,9
4311_1#11,9
4232_6#8,9
9950_1#42,9
19646_1#66,9
16043_2#76,9
6515_8#10,9
11860_7#79,9
21903_8#169,9
21999_7#161,9
4311_5#6,9
16453_3#17,9
4270_2#9,9
14723_4#6,9
4465_3#7,9
32139_7#5,9
12291_3#64,9
18090_2#161,9
21999_8#113,9
10395_5#48,9
6515_8#22,9
12291_5#11,9
4311_8#4,9
15682_7#10,9
19084_7#143,9
14673_1#20,9
4311_1#7,9
4340_8#10,9
19646_1#75,9
19084_7#69,9
11893_8#26,9
19084_7#146,9
4021_2#6,9
21999_7#145,9
4882_6#8,9
19084_8#96,9
19341_2#123,9
21999_8#111,9
21127_2#178,9
13224_7#23,9
4232_5#1,9
4340_7#3,9
32139_7#78,9
32036_8#66,9
4311_6#12,9
32139_7#171,9
4270_2#1,9
19341_2#146,9
18090_2#84,9
24977_8#136,9
7038_5#2,9
32139_7#161,9
24820_2#18,9
12291_1#37,9
4232_5#8,9
6736_7#1,9
10754X34_140620_D00294_0106_AC4FB4ANXX_5,9
11511_7#21,9
11511_7#35,9
11511_8#93,9
4021_3#5,9
6437_2#8,9
6515_8#8,9
21903_8#215,9
27119_1#211,9
4069_2#3,9
4330_3#6,9
4882_6#3,9
11679_1#90,9
31958_2#324,9
12291_1#85,9
15873_8#67,9
4270_7#8,9
6515_8#1,9
4340_7#10,9
23204_4#189,9
23430_2#51,9
24977_8#48,9
4882_6#7,9
4882_7#8,9
12291_5#59,9
32139_7#114,9
32139_7#49,9
14566_8#54,9
32139_7#184,9
22335_7#118,9
4270_8#1,9
4270_8#4,9
12291_2#87,9
14673_3#28,9
24977_8#89,9
24775_1#134,9
15682_5#25,9
4882_6#6,9
6775_2#15,9
11861_3#74,9
19341_2#161,9
14355_8#35,9
4330_3#1,9
18090_2#92,9
6515_8#19,9
4882_7#5,9
6983_7#71,9
13414_1#6,9
18090_2#95,9
4021_6#2,9
11861_1#79,9
19341_3#30,9
21127_2#183,9
32139_7#257,9
19341_2#64,9
22695_3#26,9
21053_8#48,9
24820_2#47,9
6730_8#15,9
32139_7#30,9
21946_6#202,9
4882_6#9,9
9950_2#42,9
4021_3#8,9
10208_2#59,9
6899_7#21,9
24775_1#198,9
13415_5#76,9
6515_8#18,9
23584_8#109,9
4069_2#1,9
15682_1#20,9
4232_8#2,9
11657_2#55,9
4232_5#10,9
17138_3#40,9
8016_3#87,9
13154_2#30,9
10050_2#19,9
6515_8#5,9
11893_1#71,9
13415_8#33,9
4882_7#10,9
14672_3#77,9
4021_6#9,9
12274_6#74,9
10395_5#36,9
32139_7#109,9
22335_7#140,9
4075_8#5,9
9950_3#21,9
4021_8#3,9
4232_8#7,9
19084_8#108,9
19787_5#67,9
32139_7#366,9
4075_8#3,9
4311_1#8,9
24775_1#179,9
24820_2#243,9
12291_2#88,9
19646_1#91,9
32139_7#150,9
32139_3#105,9
4882_6#10,9
4075_6#2,9
11861_5#46,9
12291_1#66,9
21127_1#162,9
22667_7#178,9
4270_2#10,9
18090_1#53,9
15682_8#59,9
7213_4#58,9
32139_2#308,9
4075_8#8,9
4232_3#10,9
6925_7#5,9
5192_8#3,9
15608_5#77,9
23430_3#32,9
6755_1#2,9
8016_3#75,9
24977_8#234,9
4311_2#4,9
11861_3#11,9
4340_8#4,9
4232_8#5,9
4270_8#9,9
6823_7#12,9
12291_6#25,9
12837_5#27,9
21127_2#66,9
4340_7#7,9
11861_2#41,9
6515_8#16,9
4330_3#3,9
19084_8#49,9
22841_4#163,9
4075_6#4,9
23430_3#126,9
24977_8#229,9
8016_3#4,9
4882_6#11,9
6437_2#9,9
15682_7#51,9
21999_7#124,9
32139_7#352,9
24820_2#132,9
4021_8#7,9
23164_8#107,9
31958_2#352,9
21127_2#47,9
6437_2#5,9
4270_7#10,9
6437_2#12,9
11861_5#36,9
11511_7#6,9
15682_1#8,9
19084_8#130,9
4075_6#6,9
4232_7#8,9
19341_2#132,9
32139_7#67,9
32139_7#69,9
4232_6#2,9
11861_3#16,9
9950_3#77,9
21242_2#148,9
4232_6#4,9
19341_3#49,9
32139_7#42,9
4275_1#11,9
6823_3#12,9
24977_8#145,9
15608_3#8,9
17175_7#77,9
21127_1#160,9
21999_7#135,9
4075_6#3,9
6840_3#9,9
23430_2#54,9
24820_2#164,9
28522_3#337,9
6515_8#3,9
24820_2#216,9
14412_2#24,9
32139_7#108,9
6805_2#23,9
21127_2#32,9
4340_1#5,9
14936_4#45,9
11822_1#65,9
18787_3#32,9
16399_8#30,9
4021_6#1,9
4021_7#9,9
6512_1#10,9
4232_7#5,9
15682_6#39,9
4021_6#7,9
4882_5#8,9
14673_1#36,9
21946_6#246,9
32139_7#105,9
12837_5#73,9
24977_8#137,9
24977_8#135,9
7213_4#57,9
11860_4#87,9
23430_2#181,9
4075_8#7,9
4311_8#5,9
24977_8#237,9
18090_1#95,9
24977_8#248,9
32036_8#162,9
21946_6#347,9
21127_2#6,9
32139_2#303,9
14520_8#42,9
32139_7#46,9
4882_6#2,9
4270_8#6,9
4270_2#2,9
4232_3#9,9
21999_8#77,9
4270_7#9,9
4882_5#2,9
15191_7#37,9
24977_8#126,9
6972_2#14,9
21999_8#71,9
19341_2#83,9
12837_5#79,9
15608_5#10,9
22841_2#11,9
11679_1#46,9
24820_2#217,9
4882_5#7,9
10868_6#20,9
6631_5#21,9
13353_7#67,9
6437_2#1,9
21946_6#354,9
19341_2#65,9
21903_8#291,9
11860_5#55,9
11657_4#62,9
24820_2#32,9
11511_7#76,9
14936_4#35,9
11860_5#48,9
19341_2#108,9
21999_8#76,9
32139_2#219,9
24775_1#272,9
15682_6#29,9
24977_8#13,9
32139_7#143,9
6631_4#6,9
12290_2#1,9
6437_2#11,9
19787_5#66,9
4270_7#5,9
19646_1#78,9
32139_7#59,9
4882_8#8,9
32139_7#260,9
6731_4#22,9
4069_2#6,9
4069_2#12,9
23430_4#4,9
34746_4#82,9
4340_8#2,9
24820_2#180,9
4882_7#7,9
15277_1#56,9
6515_8#11,9
4021_2#7,9
14412_3#24,9
4882_5#5,9
15682_1#52,9
24861_1#318,9
12291_5#34,9
11658_2#7,9
4075_6#5,9
12291_2#61,9
21999_8#26,9
24775_1#159,9
11893_1#59,9
24977_8#260,9
9953_7#32,9
13091_1#46,9
10754X4_140620_D00294_0106_AC4FB4ANXX_5,9
7004_7#57,9
23430_1#118,9
14672_3#79,9
18090_1#91,9
14673_1#88,9
11658_2#42,9
4270_7#4,9
32139_7#136,9
14672_3#78,9
7213_4#59,9
18090_1#43,9
5159_3#5,9
12291_5#42,9
31664_1#107,9
13091_5#6,9
22695_3#302,9
4232_3#12,9
13414_8#42,9
24775_1#202,9
19341_2#141,9
11511_7#70,9
15682_6#14,9
4232_8#9,9
14673_3#56,9
4232_5#7,9
6753_3#16,9
4232_3#4,9
24977_8#238,9
4311_3#7,9
9950_3#38,9
10868_6#96,9
4021_5#6,9
22841_2#97,9
6437_2#15,9
13681_1#31,9
4275_1#7,9
18090_1#31,9
11860_8#73,9
4340_1#10,9
12291_3#22,9
4882_7#9,9
9803_7#25,9
4021_3#10,9
4311_3#1,9
6486_7#11,9
4882_7#6,9
15608_5#74,9
27119_1#167,9
15682_4#70,9
4021_8#9,9
15940_1#77,9
13682_1#88,9
8016_3#86,9
19084_7#92,9
18787_3#24,9
19341_2#76,9
4311_8#2,9
28522_3#8,9
31919_2#175,9
4021_2#10,9
21242_2#146,9
11657_4#88,9
4270_8#8,9
6437_2#14,9
22841_1#61,9
19536_2#21,9
21053_8#102,9
32139_7#135,9
4311_1#9,9
4021_3#9,9
31919_2#100,9
31919_2#55,9
6515_8#9,9
6512_5#2,9
8016_3#73,9
4021_8#6,9
15682_1#80,9
16043_2#50,9
11861_5#60,9
32139_7#200,9
28522_3#292,9
28522_3#32,9
4021_5#5,9
32139_7#50,9
21127_1#94,9
32139_7#125,9
12291_6#69,9
12291_2#85,9
11826_1#58,9
31588_4#195,9
4311_5#5,9
13470_1#37,9
31919_2#17,9
5159_3#6,9
19341_2#63,9
11860_7#72,9
18090_2#186,9
11861_4#55,9
24775_1#145,9
18090_2#93,9
24820_2#285,9
11860_7#4,9
4882_8#3,9
14673_2#9,9
22335_7#148,9
4075_8#1,9
14723_1#15,9
11511_7#73,9
4330_3#4,9
21946_6#221,9
4270_2#7,9
31958_2#369,9
4465_3#11,9
18090_2#188,9
13091_6#68,9
4311_1#6,9
4232_5#9,9
23430_4#2,9
13682_2#88,9
23584_8#142,9
21999_7#101,9
4330_3#9,9
13091_6#21,9
6515_8#15,9
32139_7#54,9
4021_2#5,9
4021_3#4,9
19084_8#118,9
18090_2#66,9
11657_4#67,9
18090_2#83,9
32139_7#357,9
27119_1#10,9
24977_8#159,9
4340_8#3,9
4882_7#4,9
19646_1#93,9
18090_1#24,9
4311_7#9,9
22335_7#80,9
13091_5#3,9
4232_8#4,9
4340_1#6,9
4232_8#12,9
11861_2#30,9
32139_7#194,9
4882_8#11,9
14723_6#88,9
6437_2#20,9
4340_1#3,9
4882_5#9,9
6437_2#6,9
4882_8#4,9
16043_2#69,9
32036_8#223,9
15940_1#2,9
31588_4#366,9
21903_8#101,9
21127_2#86,9
4021_3#6,9
4882_5#6,9
18090_2#69,9
22841_4#32,9
12837_5#37,9
13681_1#55,9
15682_2#73,9
4340_7#9,9
4882_5#3,9
16043_2#38,9
28522_3#274,9
32139_7#75,9
21999_8#37,9
14723_3#17,9
4232_8#3,9
4232_5#2,9
6515_8#13,9
6437_2#21,9
9950_3#20,9
21127_2#14,9
31588_4#158,9
4021_7#6,9
22841_3#144,9
6999_5#23,9
4232_5#4,9
20427_5#32,9
21903_8#353,9
24977_8#32,9
32139_7#104,9
12673_6#23,9
21053_8#141,9
4882_6#4,9
14412_3#64,9
13154_2#88,9
4021_3#1,9
16453_3#39,9
32139_7#38,9
32139_7#96,9
21127_2#62,9
12291_3#46,9
24977_8#235,9
4882_8#1,9
12291_2#37,9
19084_7#129,9
24820_2#189,9
32139_7#11,9
4330_3#11,9
21999_7#132,9
4330_3#5,9
18090_2#88,9
11822_1#86,9
12291_2#63,9
23430_3#8,9
32139_7#273,9
32036_8#168,9
15608_5#75,9
11861_1#34,9
24977_8#255,9
4270_2#6,9
9950_2#16,9
12291_5#29,9
16399_8#33,9
22841_3#178,9
32139_7#70,9
6899_7#14,9
31919_2#127,9
6949_1#22,9
19084_8#58,9
10754X56_140620_D00294_0106_AC4FB4ANXX_5,9
12291_1#87,9
12291_1#22,9
24977_8#73,9
4311_8#12,9
19084_8#59,9
6593_5#2,9
14520_6#15,9
5242_3#4,9
27119_1#46,9
6437_2#18,9
14412_2#5,9
4882_6#1,9
4270_7#1,9
7622_4#42,9
12837_3#82,9
6515_8#23,9
9950_1#35,9
11861_4#3,9
32139_7#139,9
6515_8#17,9
4021_3#7,9
18090_1#50,9
18090_1#143,9
4270_8#2,9
18090_1#138,9
32139_7#88,9
18090_2#75,9
4330_3#12,9
32036_8#326,9
4311_3#10,9
21999_7#157,9
13681_1#18,9
4311_2#7,9
21903_8#361,9
12291_3#74,9
16043_2#73,9
8016_3#69,9
21946_6#63,9
32139_7#9,9
13414_2#73,9
23584_8#103,9
22709_8#337,9
5159_3#3,9
21999_8#75,9
4270_2#3,9
11679_1#54,9
27119_1#34,9
4021_6#3,9
32139_7#263,9
6437_2#2,9
22335_7#63,9
32139_7#1,9
28522_3#198,9
28522_3#246,9
4330_3#8,9
32139_7#129,9
18090_2#87,9
4232_8#1,9
18090_1#81,9
14672_3#36,9
4882_5#10,9
14673_1#64,9
4021_3#12,9
4270_2#5,9
12291_2#1,9
4232_6#9,9
12291_1#42,9
18090_1#13,9
4232_8#10,9
16043_2#41,9
16043_2#79,9
12274_6#82,9
21127_2#124,9
6755_2#24,9
12291_1#63,9
6755_6#13,9
21127_2#16,9
13091_1#54,9
32036_8#276,9
4021_3#11,9
11861_1#89,9
21903_8#44,9
23430_4#38,9
23430_4#18,9
4232_5#12,9
4275_1#1,9
12291_1#88,9
14412_1#9,9
31958_2#38,9
32139_7#117,9
6437_2#16,9
5242_2#12,9
32139_7#339,9
16399_8#91,9
6437_2#4,9
6515_8#24,9
13414_3#39,9
12291_1#1,9
24820_2#17,9
32139_7#81,9
21053_8#40,9
10868_6#39,9
11860_5#34,9
32139_7#79,9
23204_4#114,9
19341_2#111,9
4340_1#1,9
18090_1#78,9
24861_1#328,9
4882_7#3,9
14673_1#42,9
6983_7#68,9
4340_1#7,9
5159_3#2,9
3948_7#5,9
10208_2#57,9
12291_3#49,9
32139_7#164,9
17175_4#36,9
11861_2#33,9
21127_2#99,9
24775_1#124,9
31958_2#9,9
6437_2#24,9
11861_3#81,9
4270_8#3,9
21127_2#58,9
11826_1#48,9
22841_4#102,9
22841_1#13,9
4330_3#2,9
12291_1#80,9
9950_3#15,9
4021_6#8,9
32139_7#126,9
4232_3#3,9
15608_2#77,9
4232_5#11,9
5192_7#5,9
19646_1#38,9
19084_7#150,9
5242_2#6,9
4069_2#8,9
4232_7#9,9
13154_2#66,9
13091_5#78,9
4021_8#8,9
27119_1#41,9
4075_6#1,9
4232_3#11,9
4021_5#9,9
24861_1#300,9
31958_2#191,9
32139_7#187,9
22027_1#107,9
6486_5#12,9
10754X31_140620_D00294_0106_AC4FB4ANXX_5,9
12291_3#80,9
24977_8#233,9
11658_2#57,9
24775_1#133,9
4232_3#7,9
4270_8#5,9
22695_3#16,9
21999_7#97,9
27119_1#196,9
6952_4#6,9
15682_8#47,9
18090_2#85,9
4075_8#6,9
4311_8#10,9
23430_4#53,9
12291_2#80,9
6515_8#6,9
4311_8#3,9
32139_7#277,9
4021_8#10,9
6515_8#12,9
11679_1#43,9
5159_3#4,9
4270_7#3,9
4270_7#2,9
8016_3#78,9
11861_3#85,9
15682_2#30,9
13415_7#21,9
21127_1#182,9
4232_3#2,9
6731_4#9,9
24977_8#185,9
14723_1#24,9
32139_7#34,9
21127_2#188,9
4882_7#2,9
4069_2#11,9
32139_7#155,9
10754X14_140620_D00294_0106_AC4FB4ANXX_5,9
4075_6#8,9
4232_3#1,9
21127_1#6,9
6680_4#3,9
24820_2#213,9
24775_1#122,9
32139_3#30,9
6437_2#10,9
6486_6#3,9
15682_3#70,9
21999_8#127,9
4311_8#9,9
4275_1#10,9
4021_5#4,9
18090_1#58,9
21903_8#263,9
11860_7#77,9
21127_1#82,9
32139_7#74,9
12291_3#8,9
31919_2#348,9
4330_3#7,9
6755_5#1,9
24775_1#27,9
4232_8#6,9
21903_8#260,9
22841_2#47,9
4340_8#9,9
4340_1#8,9
15608_5#19,9
21127_2#166,9
11861_3#59,9
15682_2#5,9
18090_2#183,9
12273_1#90,9
23584_8#113,9
31958_2#142,9
9950_3#31,9
18090_2#94,9
14355_8#74,9
4069_2#9,9
9803_7#34,9
4075_6#7,9
19341_2#101,9
4882_8#2,9
18090_2#91,9
24775_1#178,9
24977_8#271,9
18090_2#165,9
27119_1#32,9
15191_7#38,9
11826_1#40,9
4232_6#3,9
4232_5#6,9
6631_7#13,9
8016_3#79,9
19084_8#129,9
4311_2#9,9
11860_5#42,9
4882_6#5,9
6512_5#21,9
4069_2#7,9
10050_2#77,9
22841_2#79,9
24977_8#149,9
12291_3#10,9
4270_8#7,9
6515_8#21,9
18090_1#14,9
15682_4#36,9
21946_6#256,9
15682_1#9,9
19646_1#61,9
32139_7#130,9
8016_3#85,9
15940_4#40,9
13414_1#79,9
32036_8#110,9
4311_2#3,9
19341_3#35,9
22667_8#77,9
7213_4#21,9
9953_7#64,9
11860_1#34,9
32139_7#293,9
15940_4#13,9
4270_8#10,9
4270_7#7,9
11657_4#52,9
19084_7#144,9
32139_7#168,9
34746_4#94,9
11860_8#35,9
12216_4#89,9
19084_8#57,9
4270_2#8,9
9950_2#86,9
4340_8#8,9
32139_7#118,9
22841_1#172,9
12291_2#66,9
19341_3#121,9
18090_2#86,9
4882_7#1,9
21053_8#89,9
8016_3#88,9
14355_8#51,9
21053_8#96,9
32139_7#18,9
32139_7#208,9
15682_7#65,9
16453_3#78,9
22984_8#23,9
12291_2#22,9
10208_2#84,9
15682_5#24,9
23430_2#129,9
32139_7#71,9
13091_6#63,9
4232_7#6,9
4311_1#4,9
6437_2#22,9
11511_8#68,9
22841_4#159,9
6437_2#7,9
32139_7#216,9
12837_3#47,9
11861_5#12,9
4232_3#5,9
12291_1#61,9
4340_7#8,9
19084_8#4,9
32139_7#134,9
15608_2#94,9
32139_7#381,9
6999_7#1,9
11860_8#36,9
4069_2#10,9
4311_1#3,9
32139_7#240,9
14723_5#1,9
32139_7#158,9
4270_2#4,9
12291_2#42,9
4882_5#4,9
6515_8#4,9
8016_3#84,9
6972_5#1,9
6437_2#3,9
15940_6#61,9
29330_2#220,9
32139_7#26,9
7213_4#8,9
4311_1#12,9
4232_6#6,9
10868_6#17,9
19646_1#41,9
19341_2#168,9
32139_7#100,9
4340_7#1,9
22841_4#147,9
32139_7#142,9
24977_8#262,9
11658_2#16,9
15608_5#64,9
32139_7#84,9
14913_7#80,9
4340_1#9,9
4330_3#10,9
32139_7#331,9
32139_7#92,9
18090_1#80,9
4021_6#10,9
6999_5#11,9
18623_5#57,9
6437_2#19,9
24775_1#128,9
4069_2#4,9
23584_8#118,9
12673_6#42,9
16399_8#16,9
11826_1#41,9
22841_1#16,9
22667_7#155,10
24820_2#195,10
18456_1#160,10
24936_1#33,10
4948_3#9,10
24861_1#151,10
14723_2#20,10
15378_2#63,10
14913_3#58,10
14723_1#2,10
14723_4#78,10
15378_2#38,10
22841_2#157,10
20925_3#98,10
14913_2#25,10
22841_3#37,10
29330_2#348,10
17870_8#67,10
18090_1#130,10
24775_1#238,10
19084_8#46,10
20925_3#20,10
28042_2#277,10
11791_1#37,10
6630_1#18,10
24820_2#307,10
15531_5#1,10
23164_8#88,10
32640_3#254,10
11658_1#91,10
17428_8#84,10
22841_3#115,10
24371_8#168,10
24861_1#13,10
14723_2#55,10
14410_6#21,10
6925_7#7,10
14723_4#89,10
6972_7#57,10
6972_8#69,10
22667_8#45,10
28420_2#44,10
14673_6#89,10
12162_1#28,10
17870_8#33,10
22841_3#123,10
22841_4#106,10
14723_4#12,10
20957_7#131,10
7068_1#14,10
9789_5#50,10
17870_7#21,10
14723_4#23,10
31588_4#8,10
22841_1#162,10
32139_3#217,10
22841_1#65,10
14936_5#14,10
14723_4#27,10
15531_5#5,10
22841_3#48,10
14410_5#22,10
14673_6#81,10
9789_3#10,10
14410_6#43,10
22027_1#114,10
19341_1#142,10
6972_7#21,10
17870_8#91,10
18456_1#123,10
19084_7#88,10
21523_1#33,10
24497_7#147,10
6949_6#89,10
22114_6#86,10
14410_5#51,10
11861_2#80,10
7068_2#84,10
14410_5#26,10
24861_1#64,10
17870_7#9,10
13415_4#56,10
22841_1#53,10
22841_4#73,10
28832_1#215,10
24861_1#161,10
24820_2#272,10
6972_5#7,10
22841_1#12,10
14913_3#95,10
17870_7#25,10
22841_4#22,10
14673_5#37,10
6949_7#20,10
6938_4#9,10
20402_4#29,10
24936_1#21,10
3850_6#7,10
29330_2#19,10
9221_3#33,10
28420_2#311,10
22114_6#14,10
14410_5#16,10
22841_2#148,10
32139_3#372,10
7068_1#61,10
32139_2#42,10
24861_1#80,10
28042_2#233,10
6938_4#60,10
15995_1#103,10
14673_3#69,10
22841_1#98,10
14520_7#74,10
23164_8#145,10
6949_7#40,10
13415_6#31,10
15531_5#24,10
22114_6#73,10
6949_6#91,10
22027_1#95,10
5362_5#2,10
17870_8#150,10
14936_5#13,10
13415_8#49,10
10395_5#12,10
14723_4#38,10
14913_2#57,10
19341_1#141,10
24497_7#16,10
13470_1#24,10
14410_4#76,10
12291_6#64,10
21999_8#95,10
19341_1#153,10
9789_2#5,10
17870_7#31,10
24820_2#186,10
20402_4#132,10
22667_7#161,10
3850_2#8,10
22335_7#69,10
29102_1#48,10
3850_1#6,10
14555_4#38,10
17870_7#28,10
14673_6#10,10
29102_1#263,10
22841_4#96,10
14566_5#48,10
24820_2#169,10
15378_2#40,10
28042_2#83,10
6949_6#68,10
6972_8#63,10
14673_4#75,10
17175_6#73,10
22841_1#43,10
19084_7#24,10
9789_2#79,10
14410_5#2,10
14723_2#6,10
15531_5#2,10
20925_3#67,10
22114_6#87,10
12290_3#14,10
15940_7#17,10
22667_8#36,10
9789_2#73,10
7068_2#48,10
23164_8#78,10
22841_4#11,10
22841_4#98,10
4370_1#11,10
24861_1#69,10
31664_1#103,10
22027_1#90,10
15531_4#61,10
23164_8#106,10
24775_1#234,10
12378_2#77,10
14673_4#76,10
24936_1#36,10
6949_7#60,10
24775_1#231,10
24497_7#91,10
17870_7#27,10
14555_3#40,10
17870_8#32,10
22841_1#168,10
14410_5#31,10
17870_7#7,10
24861_1#8,10
31585_6#246,10
20925_3#78,10
18456_1#157,10
22667_8#70,10
22841_1#86,10
22114_6#62,10
17870_7#19,10
19084_8#105,10
22335_7#75,10
14723_4#46,10
17428_8#63,10
28042_2#282,10
7068_2#6,10
6949_6#92,10
21127_2#168,10
24861_1#109,10
14723_4#84,10
21999_8#157,10
22841_2#146,10
24820_2#290,10
24861_1#24,10
6949_7#42,10
29594_2#114,10
32139_2#314,10
19084_7#76,10
12291_6#12,10
22335_8#5,10
28042_2#290,10
24820_2#235,10
17870_7#188,10
12290_2#63,10
21999_8#141,10
22027_1#75,10
22841_2#163,10
9716_7#50,10
17870_7#33,10
20925_3#86,10
29330_2#108,10
32036_8#51,10
14673_5#83,10
17870_7#36,10
24861_1#139,10
14723_4#82,10
9789_2#14,10
21999_8#122,10
10050_2#41,10
20925_3#16,10
24820_2#200,10
14723_6#27,10
7068_2#42,10
14673_5#84,10
14936_5#79,10
17870_7#26,10
24775_1#286,10
3850_7#9,10
14410_5#10,10
15531_5#30,10
12290_2#26,10
28042_2#34,10
14410_7#31,10
7068_1#6,10
13414_8#78,10
12837_2#21,10
14410_7#66,10
14412_2#41,10
24861_1#44,10
24861_1#134,10
9716_7#78,10
22841_2#170,10
23164_8#149,10
24371_8#286,10
6630_2#11,10
24861_1#62,10
7068_1#62,10
17966_5#66,10
9789_2#45,10
22667_7#165,10
22841_1#88,10
14723_3#55,10
29330_2#352,10
22114_6#7,10
15531_3#42,10
6972_8#87,10
24861_1#153,10
22841_1#169,10
24820_2#143,10
14723_6#3,10
10395_5#3,10
14410_7#58,10
29330_2#344,10
15531_2#13,10
22841_1#140,10
15378_4#46,10
12673_6#46,10
24775_1#142,10
31664_1#54,10
13470_1#2,10
22841_4#119,10
23164_8#89,10
24820_2#345,10
6710_6#16,10
13415_7#25,10
24497_7#69,10
24936_1#3,10
